,session_order,APOE_rs429358,APOE_rs7412,APOE_haplotype,PICALM_rs3851179,age,sex,education,learning_deficits,BMI,allergies,drugs,ibuprofen_intake,thyroid_diseases,hypertension,diabetes,other_diseases,smoking_status,coffee_status,dementia_history_parents,BDI,SES,RPM,EHI,NEO_NEU,NEO_EXT,NEO_OPE,NEO_AGR,NEO_CON,AUDIT,MINI-COPE_1,MINI-COPE_2,MINI-COPE_3,MINI-COPE_4,MINI-COPE_5,MINI-COPE_6,MINI-COPE_7,MINI-COPE_8,MINI-COPE_9,MINI-COPE_10,MINI-COPE_11,MINI-COPE_12,MINI-COPE_13,MINI-COPE_14,CVLT_1,CVLT_2,CVLT_3,CVLT_4,CVLT_5,CVLT_6,CVLT_7,CVLT_8,CVLT_9,CVLT_10,CVLT_11,CVLT_12,CVLT_13,leukocytes,erythrocytes,hemoglobin,hematocrit,MCV,MCH,MCHC,RDW-CV,platelets,PDW,MPV,P-LCR,neutrophils,lymphocytes,monocytes,eosinophils,basophils,neutrophils_%,lymphocytes_%,monocytes_%,eosinophils_%,basophils_%,total_cholesterol,cholesterol_HDL,non-HDL_cholesterol,LDL_cholesterol,triglycerides,HSV_r
neutrophils_%,0.1980264788723177,-0.022410640021403163,0.16557430679050922,,-0.04969876810300663,-0.12198747704385443,-0.041081138869757026,0.31224696094021165,-0.12143895611798287,0.003693324098178587,-0.015890854321891943,-0.20917052094297203,-0.14257316539494222,-0.13032034996224706,0.01935794566037408,-0.1689938829782302,-0.11128194120264943,0.10458146086036055,0.0953882151852287,-0.1123851070976407,-0.07534895944819962,0.09572487856346086,-0.004336962586049032,-0.05702407944163422,-0.02505648555302119,-0.02054831255214072,-0.09181273911291707,0.25387438204203805,0.06428011579571252,0.03482276644509145,0.29395905852582793,0.1022572850481738,0.21153184129018343,0.29470424754163854,0.017905212394284293,-0.057623857795915764,0.28873914267754486,0.09380183371091821,-0.1161679654351865,-0.02889465859271102,-0.041710111436706006,0.10545573433298212,0.0007710578219467157,0.0686513083988333,0.13988466072417474,-0.010173237149555564,0.12561118730711265,-0.01445165073138072,0.21327602588813163,0.1316728991719303,0.2210456115690779,0.16014802924517854,-0.08212175087518783,-0.028471624002004595,-0.05027824036937585,0.06674297222762347,-0.09745982038646,0.18129823797719802,0.0027105953905973584,0.055960328361796596,0.07759918267380121,0.10101585299220202,0.08426715298731763,-0.013366029272525354,0.009660971320685394,0.0208406913151499,-0.05883409872583061,-0.05957299023337244,-0.05702908530622232,0.6386027210671682,-0.5090586556854086,-0.06517888455859487,-0.06396113820923204,-0.1361569681347242,1.0,-0.9352116297205498,-0.30472227155766285,-0.13258055336294494,-0.25469207220925594,-0.047081253655498895,-0.09614122154098859,-0.007764398549126747,-0.003372738496650391,-0.014615976128123619,0.027917481120692762
lymphocytes_%,-0.21175174722616708,0.07840694378671784,-0.1529038409709507,,0.06113052766943649,0.07704600197480822,0.1063668127866469,-0.3998565646573721,0.10400123766455713,0.016707310725841872,0.060235636676243966,0.23111423045289226,0.1834725368816175,0.1670201062730542,0.049943465643777905,0.2164078401138501,0.17086900620640896,-0.0658636111889694,-0.01768544240275091,0.10259180677859817,0.04935329777514223,-0.0800762858690371,0.014313199575769871,0.019846538564708898,0.023945670228449602,-0.002222232509538809,0.09529970431320434,-0.3183397107371398,-0.005981382035644127,-0.04837551935121482,-0.27883269213800993,-0.10990435604593017,-0.2719032116955869,-0.3539354904870413,-0.044907701794099725,-0.019740860674667716,-0.2823843565813585,-0.1264664904609624,0.06665733878185295,0.04399742121452148,0.04405959209681984,-0.16857406697780203,-0.03325814338762286,-0.0998985599980315,-0.1592862645846552,-0.024011979025740093,-0.1417051473341015,-0.022237491453886322,-0.2086063901434501,-0.1489615827080797,-0.23309302846187085,-0.18000360399914986,0.15366262375017734,0.09524146995124172,0.0692827846400773,-0.07353159527375809,0.1086600562127938,-0.12200067254041712,-0.005894008348642399,-0.061560420521126216,-0.08813608156498089,-0.11398372851620896,-0.09947526696611426,0.008994670749836679,-0.011821964667435346,0.0005013936145118367,0.06006764341818141,0.05258490704836622,0.05189753174337961,-0.5619171705140497,0.6011834472522761,-0.061542863068885734,-0.1413528559195789,0.021206745452573984,-0.9352116297205498,1.0,0.04903254536218445,-0.11035949649296163,0.08512134991715684,0.05547551532765232,0.11302891926979719,0.009264983212715827,-0.017695003366684642,0.08153276597735468,-0.01499483616731761
monocytes_%,-0.016357626557941072,-0.007410371981304218,-0.07994993988585955,,-0.20583136305446795,0.1903148321477589,-0.32038884733015005,0.1577148717691709,0.10536970900902312,-0.06850817526520522,0.009901784681291914,0.04737570053319741,-0.13295557989774454,-0.05790187290458554,-0.1879301375803073,-0.06784596492306008,-0.2009308195437654,-0.13063549058311202,-0.10797042365174207,-0.014763169309928038,0.03554320433237654,-0.04182410101879484,-0.06341500735037577,0.10165721669016455,0.012871445927091213,-0.07917285644410066,-0.07854020201600664,0.09154480819410421,-0.17484962558931988,0.08214343646559127,-0.0592225818472442,0.012416353245467533,0.054111468418150475,0.18383349767914126,0.010739263679705199,0.1734456139202449,-0.19683591170837803,-0.007577918606077866,0.07371828119223418,-0.0525408347160323,-0.04244967903681878,0.1940265835145592,0.09246778632705104,0.046780197293617445,-0.013708400033637366,0.030957141267859936,0.04949972885149369,0.04788197808739452,-0.10684758839637468,0.036935941937146125,-0.023633246764086256,0.004620013236244826,-0.2609246240291236,-0.13882200527864422,-0.04310743333331153,0.00402561740301783,-0.002444292975285208,-0.3201776047414751,-0.025323869590171227,0.05755774053282121,0.019209578540293377,0.05421342528024558,0.1760772229537003,0.17514730696881592,-0.12148299435923957,-0.14771255265059696,0.07147331964557284,0.07028832140188705,0.07549680767692585,-0.3946225155292106,-0.20557733063847924,0.4164825436955689,-0.10434229784581256,0.10666220590791561,-0.30472227155766285,0.04903254536218445,1.0,-0.003982641533851175,0.3244828033286818,-0.06748614252335179,-0.06006800157912996,-0.04676214536868769,0.005399500775780865,-0.16390076086822242,-0.1466742186391188
eosinophils_%,0.02553493978320881,-0.21462087573861127,-0.001764587352069453,,0.1757370908871112,-0.018108341357510417,0.06875349688224305,0.07507167530888939,-0.01484200880890279,-2.5907104324478036e-05,-0.15876260508330564,-0.08138041271051255,0.005843930834438938,-0.0634106565839277,-0.05923971824804567,-0.08478422086847953,-0.0248213954492599,-0.013174576255849748,-0.17305690680236577,0.0890293982909706,0.10309413980921628,-0.05076457770295123,0.004428524622802341,0.08657298860980198,0.03550596896083625,0.15578242754102814,0.08003483557021944,0.09965140243749221,-0.0640250741594744,-0.027070820049648506,-0.05892394593519393,-0.027584566249186482,0.07529098335446796,-0.029458874243857902,0.053672290587167146,0.11018775664662876,0.10857227405133146,0.08063155815837916,0.11385391698858374,0.0034020241872721613,-0.0008254859677613164,0.0073835977631303545,0.025510338561377074,0.07674317693196729,0.04675537738747017,0.09479670640939039,-0.016526664294008026,0.08281175634400316,0.03439946544911638,-0.030384560760673848,0.005796181137227583,0.017588223063250665,0.010519269510288393,-0.09554939354228793,-0.006248827230122362,-0.014566626838867258,-0.006560267117767762,0.07305815096417236,-0.003402050538420805,-0.06631463441909406,-0.028826470447986908,-0.004670462252200977,-0.09931025345558252,-0.12578833613828114,0.12268105652624649,0.07436716035822259,-0.07598337382715366,-0.037173978092220505,-0.05119396677575592,-0.01108291187330259,-0.03187746925602092,0.0671105642247183,0.9461907998103193,0.21983348663614652,-0.13258055336294494,-0.11035949649296163,-0.003982641533851175,1.0,0.2157088784423359,0.0363840627071183,0.01620886009192857,0.0326253072201947,0.07064330967508468,-0.10522567105254382,0.07698958588307551
basophils_%,-0.047966907090453266,-0.09980858742152669,-0.06307884936403249,,0.07435242002968177,0.10222798544713771,0.13598968052479554,0.1379554402491955,0.12621333776573698,-0.10854045308970729,-0.1857113671728003,-0.03201680287595909,0.05709153974792785,0.13254592575102794,-0.1799228924813008,-0.0630788493640325,0.007996828240200078,-0.19948277901464054,-0.3316490099512664,-0.0064457171194162236,-0.0738521209815265,-0.0030783080867696155,0.05853811496101886,-0.0682198666650603,-0.15056080423038898,0.12062128299786203,-0.003348574373746737,0.03674228560318639,0.022204722352310788,-0.11015925385976413,-0.09875411281238615,0.10437073637036526,0.2694029916626144,0.04784962108061799,0.1562025567796856,0.09181661842606717,0.08887292478844448,0.23225834929227393,0.14253846809586007,0.014685173217585631,0.1816327362185049,0.0391026977482089,0.013229052301442439,-0.110963215869372,0.10939657994342873,0.08731288546218814,0.04557434333699863,0.05665476474772218,0.06054688283505886,0.1240595332263641,0.06993926982492667,0.07732991874446234,-0.0392595730633647,-0.19055095904893,-0.016694334085680614,0.06135608787452311,0.034860851489619205,-0.10448422438832826,0.11631043991012473,-0.022895870588664054,0.054566642524632024,-0.11376932125502798,-0.22924217744720463,-0.20307288838728338,0.07555407933670158,0.05102144987775396,-0.06750514017282139,-0.07229947420825271,-0.07178010979142836,-0.19650218934648842,-0.02897453592117082,0.13002829138339433,0.15215118594276525,0.8588853189494937,-0.25469207220925594,0.08512134991715684,0.3244828033286818,0.2157088784423359,1.0,0.07084470545091484,0.045164602113724396,0.05729056807377599,0.0761333845259111,-0.04337904957678117,0.11502472403305256
total_cholesterol,-0.03672172730781634,0.04038381416703749,0.0790327073127679,,0.060403029192932375,-0.00578651480531467,0.43325246505411924,-0.01751315493853163,0.12838899001366327,-0.21176372372001157,0.053327591968512084,-0.1913323573744702,-0.08768379460359728,0.057241467121768946,-0.39296757359321516,-0.2514158005067739,-0.014732236965775174,0.17460593118226797,-0.1269732651497898,0.004589090518493312,0.16557561176532543,0.01171347673072192,-0.1735795176525998,-0.03464309035863146,0.13086163480615648,0.21812993505274753,0.10303307389897196,0.22169787027352214,0.01429000039837932,-0.08147140021060205,0.004694467153395661,0.1682079210426956,0.003151959213873035,0.09636059898042908,-0.19307170070363958,0.2767587983120365,-0.07735206924106162,-0.10100008496943626,0.16310721330467703,0.07053709643667544,0.25866618955035053,-0.011250291269121105,-0.05700565598587994,0.09126658999666044,0.15891320328453504,0.0575787421754531,0.22762318462604772,-0.05957635187349079,0.2769811555188407,0.18663470626583686,0.2794184689849759,0.2612611802857015,0.07673573206602918,-0.23164247536338656,-0.2638327772085827,0.09323943004182644,-0.20233200112612157,-0.14511424046153099,-0.1475866976050184,-0.1605307206617209,-0.10347186287224044,0.12111162094923474,-0.027125834746888216,-0.20522473271547767,0.09241419062927857,0.20436000765708978,-0.10955848750788828,-0.09658376001079674,-0.10449446658400566,-0.12547392349551703,-0.09930185269972833,-0.17663379367492685,0.0036313149172647135,0.005188802856723092,-0.047081253655498895,0.05547551532765232,-0.06748614252335179,0.0363840627071183,0.07084470545091484,1.0,0.41819440535086344,0.909204853728816,0.9348214822191437,0.11840379986684454,0.07048252371936883
cholesterol_HDL,0.02855469678366853,0.11986922124207315,0.06699266386904273,,0.12408743796386038,-0.05106011320099065,0.6009783205349963,0.018228938752660222,0.03907106909399724,-0.5331416942245307,0.09052962049939348,0.08996655337967638,-0.04366069175425802,0.05264073809657319,-0.2949663871048067,-0.09201052522205368,-0.024468474053316855,-0.04498270786408093,-0.059158182704411755,0.1849996945482356,0.04875508718066714,-0.04726278389256148,0.004873539878948548,0.04443555666669353,0.09484428969430081,0.17865325668368798,0.04173413838717575,0.24544188347274173,0.14557143578551102,-0.06086071054749808,0.050156668542054375,0.19457253039904848,-0.15484082504269994,-0.10470518915816908,-0.41573848794061985,0.17436571974222437,-0.12052191162088577,0.05234443727776115,0.11473110060838232,-0.03397622661409755,0.06578223482007749,0.09591770077201314,-0.14178772111808116,0.0259509347993704,0.2025150867471533,0.13252620242380544,0.2427824487786237,0.07682565376293508,0.1963955755972572,0.18001848320435274,0.25227771798703014,0.20308995124213414,-0.036288473831567004,-0.14827550500592304,-0.258557802409161,0.07767222567147174,-0.17980613349022528,-0.32579907731878,-0.48926106408947684,-0.4020495101153423,-0.3741478687520046,0.3713498186942892,0.1619443258383143,-0.23933547936969155,-0.15653286694251098,0.062107821352126356,-0.07678377907733408,-0.02893183881120917,-0.032590002815669844,-0.30969609012371574,-0.1656037633992284,-0.34733143355321855,-0.08378128316021098,-0.12996464940766111,-0.09614122154098859,0.11302891926979719,-0.06006800157912996,0.01620886009192857,0.045164602113724396,0.41819440535086344,1.0,0.0020305772369638964,0.175065974191496,-0.5101748807654086,0.12076586340481413
non-HDL_cholesterol,-0.055877227989436305,-0.010484534241350055,0.056299650059630606,,0.009620900241550483,0.017033300264278992,0.20150084856960285,-0.026378555297965196,0.12580775493029303,0.011239794695565802,0.015328975826638494,-0.2518715808845494,-0.07651780528174021,0.03877144390465739,-0.2974134880950142,-0.2346067218222368,-0.004936756395864094,0.2121038455760691,-0.11266769345180948,-0.07974323166849036,0.15993276653220428,0.0345582726601938,-0.19332503311808752,-0.05850528886364129,0.10059148490724076,0.15824976745145813,0.0942986519474117,0.131564841849895,-0.0509915489553821,-0.06179497602097953,-0.017640662475675147,0.09661816479947945,0.07446447834926659,0.1544461836277674,-0.02269694047031924,0.2257946152658091,-0.029914130164389742,-0.13556792398166778,0.12763289471016315,0.09322641811742138,0.2555853721616361,-0.0563495200086186,0.002026163949905942,0.08892319922117871,0.08212174935218997,0.0026437437420892356,0.1393068981032839,-0.10080008384740843,0.21490598331853203,0.12295136033060208,0.19197539985497022,0.19453169372622892,0.10111023521835698,-0.18704928652410807,-0.1719388329337044,0.06698469724988457,-0.14018251444880278,-0.010422992540778915,0.06177852251692973,0.0075548918987316934,0.057581357993523805,-0.03687950199594036,-0.10409022910613411,-0.11622869142642918,0.17348489144937196,0.19650968240789965,-0.08541725436237864,-0.09306667530271727,-0.10009872688037807,0.003817889807899909,-0.03341490131837414,-0.035252986076741905,0.04239912501394953,0.06528205863683122,-0.007764398549126747,0.009264983212715827,-0.04676214536868769,0.0326253072201947,0.05729056807377599,0.909204853728816,0.0020305772369638964,1.0,0.9488895667084545,0.36418961245896375,0.022239728767522327
LDL_cholesterol,-0.03623716844334639,0.02624183592392194,0.052774161026065816,,0.054398282154804994,0.025094941754572064,0.2654303635300967,0.04039538218318131,0.1264702552069123,-0.0799342599959531,0.05002296777185358,-0.25399753899168404,-0.10470719489682621,0.07644965657792736,-0.38173430783123946,-0.22935166139208904,-0.057866857073406455,0.13199666516850242,-0.11551905518538694,-0.03893767474471235,0.1317931250069432,0.00879281431901405,-0.17366660117608212,-0.0046008214866588,0.14216423660485822,0.19633189706663495,0.0968828836425023,0.2207857698296067,-0.005360386370644819,-0.09394083696576386,0.020137883402274504,0.1701629527091847,0.062921995614358,0.13738541808734225,-0.08093093522559694,0.3096965464188693,-0.04850785599635261,-0.09069314859378554,0.18532910431940658,0.04545133556213724,0.290520360528269,-0.042491253604805365,-0.009150995490854087,0.10461343972884549,0.11770936596024131,0.026753829840931092,0.16787660328367227,-0.05296281093470496,0.2472783419392438,0.13684431717740478,0.236563650832947,0.21718983156491545,0.07575491684510381,-0.20985701451224634,-0.20420313995828424,0.03453042623541634,-0.16940979634909084,-0.05777605323680206,0.03287577599701434,0.008248763313660083,0.056318056084753515,0.01950944530679407,-0.045305433849568914,-0.09679261190488558,0.11110918988469598,0.17245100739354005,-0.09445242099371276,-0.09255739333317244,-0.09937136220205353,-0.038723280888018075,-0.07858588284819183,-0.036009699799299695,0.06670807337328,0.055690438532264845,-0.003372738496650391,-0.017695003366684642,0.005399500775780865,0.07064330967508468,0.0761333845259111,0.9348214822191437,0.175065974191496,0.9488895667084545,1.0,0.051641892428810544,0.024904018679651998
triglycerides,-0.06961933139161647,-0.11061248748201859,0.0224158924946932,,-0.13008025951221083,-0.02015463566473908,-0.14565494322727185,-0.21241962508341955,0.024622190748636495,0.27144267569112907,-0.09469786294570394,-0.04746797841982131,0.06685725830206247,-0.10246039483180423,0.1853626782961802,-0.06556476438585436,0.15113667409398646,0.2835665216898218,-0.015625678535276154,-0.13742733173456048,0.11716154425509352,0.08340463591244134,-0.09925929692305069,-0.17154924786552364,-0.10121350272997563,-0.07861060943748156,0.01249457593561464,-0.2352092158417574,-0.14553245402802562,0.08167375051427779,-0.11516662626917203,-0.19648154152972716,0.050654741567049286,0.08468529038970582,0.16747478565867077,-0.19859757707228692,0.0484852785054239,-0.16289820455099302,-0.1433464474242497,0.1608705102288733,-0.04696677170774507,-0.05291740582075334,0.033555578861028924,-0.026813576131854,-0.08749289561096121,-0.07058208141089789,-0.0545823169982082,-0.16267000818938648,-0.04967306480416698,-0.014762626312986969,-0.09061346215368875,-0.025354713757670275,0.09639444633695418,0.02739264706001104,0.05852204997551572,0.11117669853578593,0.053948833756328224,0.13750965892381814,0.0984703650825801,-0.00043556167936878145,0.016013906807603274,-0.17426641063655848,-0.19567693776540235,-0.08215323445141294,0.2210799315322415,0.11292342668070543,0.008436422843278403,-0.021360324534411484,-0.023504280062023875,0.12634886333917275,0.12616483942000828,-0.0052888965228345556,-0.0626863585031135,0.04223293057656659,-0.014615976128123619,0.08153276597735468,-0.16390076086822242,-0.10522567105254382,-0.04337904957678117,0.11840379986684454,-0.5101748807654086,0.36418961245896375,0.051641892428810544,1.0,-0.003116766151487058
HSV_r,0.15463616965308138,-0.02799420802602859,0.044946657497549516,,0.08837745646466702,-0.003934802702708245,0.16600068540890897,0.07277327913295666,-0.04518522545749345,0.0983619985389598,0.04080216746870539,0.04120253337444528,0.07618742753488449,0.11317959306454424,0.13483997249264842,0.04494665749754952,0.21235074333820086,-0.09785609399199754,0.04381461819859105,-0.10063805517501079,0.04161771207980713,0.22991144874113678,-0.21498374153087976,0.16283699852268485,-0.2277880730486974,0.17837516272652287,0.1066549730514813,-0.006603320011579366,0.16475258329243714,-0.1113862525421432,0.1751781884501443,0.15993186530375408,0.09623716923276308,0.0924101020852489,-0.07702641318612538,-0.06428620531264995,-2.8033341091306324e-17,-0.01959905404182016,-0.06188550649238204,-0.14055332235235754,0.08509988795743875,0.00202020202020204,-0.2491595343867874,-0.25254926524685106,-0.05182203518101297,-0.04119985892338927,-0.06971106704520741,-0.09611613765231129,-0.0830321638142326,-0.07218649977703237,-0.09223642303538153,-0.04699373160603511,0.043194558187732636,-0.07476700818704442,0.06387573155647144,-0.13984187775691045,0.054729509594777,0.22821721839404308,0.1584316881780213,0.08203770928714538,0.1470474435281176,-0.04454317237374082,-0.11220562570840112,-0.14412888288634773,0.04768871530312357,-0.02638352047959846,0.19163308022432077,0.2016153275603419,0.1952799048167999,0.195966623757255,0.14560587179082055,0.14298932634717176,0.13624828237316775,0.20915773077789154,0.027917481120692762,-0.01499483616731761,-0.1466742186391188,0.07698958588307551,0.11502472403305256,0.07048252371936883,0.12076586340481413,0.022239728767522327,0.024904018679651998,-0.003116766151487058,1.0
